Date,Event_Type,DeltaFuel,refill_TimeStamp,after_avg,before_avg,Origin,supply_TimeStamp,FuelLevelLiters,Fuel_Discrepancy,Time_Discrepancy
2024-09-01,Both_Events,2040.32,2024-09-01T03:41:00.000000,3066.0480000000002,1016.4799999999999,SURTIDOR-TRUCKSHOP,2024-09-01T03:38:47.180000,2267.0,799.0480000000002,132
2024-09-01,Both_Events,1673.6,2024-09-01T21:12:30.000000,3088.576,1400.48,SST,2024-09-01T19:00:00.000000,1954.0,1134.576,7950
2024-09-02,Both_Events,2094.72,2024-09-02T17:34:30.000000,2908.3199999999997,808.48,SURTIDOR-TRUCKSHOP,2024-09-02T17:32:40.543000,2450.0,458.3199999999997,109
2024-09-03,Both_Events,2120.96,2024-09-03T10:49:00.000000,3038.4,904.384,P068,2024-09-03T08:00:00.000000,2422.0,616.4000000000001,10140
2024-09-04,Both_Events,2346.88,2024-09-04T10:05:30.000000,2991.5199999999995,594.144,SST,2024-09-04T08:00:00.000000,2867.0,124.51999999999953,7530
2024-09-05,Both_Events,2156.7999999999997,2024-09-05T15:22:30.000000,3049.7599999999998,891.7119999999999,SURTIDOR-TRUCKSHOP,2024-09-05T15:20:52.920000,2568.0,481.75999999999976,97
2024-09-06,Both_Events,1824.3200000000002,2024-09-06T13:21:00.000000,2914.304,1068.0639999999999,SST,2024-09-06T08:00:00.000000,1872.0,1042.304,19260
2024-09-07,Both_Events,2099.2,2024-09-07T09:27:30.000000,3072.0,944.96,P068,2024-09-07T08:00:00.000000,2426.0,646.0,5250
2024-09-08,Both_Events,2047.3600000000001,2024-09-08T08:36:00.000000,3068.5119999999997,1014.592,SST,2024-09-08T08:00:00.000000,2265.0,803.5119999999997,2160
2024-09-08,Supply_Only,,,,,SURTIDOR-TRUCKSHOP,2024-09-08T15:05:56.993000,2637.0,,
2024-09-09,Both_Events,2174.72,2024-09-09T08:15:00.000000,3058.9120000000003,845.568,SST,2024-09-09T08:00:00.000000,2524.0,534.9120000000003,900
2024-09-10,Both_Events,2082.56,2024-09-10T08:43:00.000000,2816.928,727.9680000000001,SURTIDOR-TRUCKSHOP,2024-09-10T08:41:46.240000,2461.0,355.9279999999999,73
2024-09-11,Both_Events,1832.9599999999998,2024-09-11T03:37:00.000000,2671.7120000000004,844.8,SURTIDOR-TRUCKSHOP,2024-09-11T03:35:04.780000,2572.0,99.71200000000044,115
2024-09-11,Both_Events,1828.48,2024-09-11T21:50:30.000000,2851.8720000000003,990.816,SST,2024-09-11T20:00:00.000000,2013.0,838.8720000000003,6630
2024-09-12,Both_Events,2140.4799999999996,2024-09-12T21:00:00.000000,2874.912,726.848,SST,2024-09-12T20:00:00.000000,2506.0,368.9119999999998,3600
2024-09-13,Refill_Only,2100.16,2024-09-13T16:00:00.000000,3105.12,979.424,,,,,
2024-09-14,Both_Events,2371.2,2024-09-14T15:13:00.000000,2960.0319999999997,578.208,SST,2024-09-14T08:00:00.000000,2806.0,154.0319999999997,25980
2024-09-15,Both_Events,903.6800000000001,2024-09-15T02:00:30.000000,2887.2,1991.52,SST,2024-09-15T07:00:00.000000,2256.0,631.1999999999998,17970
2024-09-15,Refill_Only,1995.1999999999998,2024-09-15T17:03:30.000000,2864.096,862.5920000000002,,,,,
2024-09-16,Both_Events,2122.24,2024-09-16T09:41:30.000000,3061.0559999999996,898.208,P068,2024-09-16T06:00:00.000000,2432.0,629.0559999999996,13290
2024-09-17,Both_Events,2326.08,2024-09-17T20:42:29.000000,3065.92,675.5199999999999,P068,2024-09-17T19:00:00.000000,2833.0,232.92000000000007,6149
2024-09-19,Both_Events,2065.28,2024-09-19T10:00:00.000000,3185.728,1147.5839999999996,SST,2024-09-19T07:00:00.000000,2136.0,1049.728,10800
2024-09-20,Both_Events,2230.08,2024-09-20T17:37:00.000000,3094.56,817.2479999999999,SST,2024-09-20T07:00:00.000000,2580.0,514.56,38220
2024-09-21,Supply_Only,,,,,P068,2024-09-21T19:00:00.000000,2263.0,,
2024-09-22,Both_Events,2024.3200000000002,2024-09-22T03:46:00.000000,3026.3039999999996,977.8880000000001,SST,2024-09-22T19:00:00.000000,2172.0,854.3039999999996,54840
2024-09-23,Both_Events,2108.1600000000003,2024-09-23T01:55:00.000000,3101.6,995.616,SST,2024-09-23T19:00:00.000000,2521.0,580.5999999999999,61500
2024-09-24,Both_Events,2158.08,2024-09-24T03:46:00.000000,3039.104,879.5840000000002,SST,2024-09-24T19:00:00.000000,2030.0,1009.1039999999998,54840
2024-09-25,Refill_Only,1904.3200000000002,2024-09-25T01:53:30.000000,3116.7359999999994,1192.512,,,,,
2024-09-25,Refill_Only,1924.8,2024-09-25T22:06:00.000000,2980.16,1015.9039999999999,,,,,
2024-09-27,Both_Events,1593.92,2024-09-27T14:12:00.000000,2930.88,1333.5359999999998,SST,2024-09-27T07:00:00.000000,1670.0,1260.88,25920
2024-09-28,Both_Events,2138.88,2024-09-28T20:56:00.000000,3073.7920000000004,909.8880000000001,P068,2024-09-28T19:00:00.000000,2454.0,619.7920000000004,6960
2024-09-29,Supply_Only,,,,,SST,2024-09-29T19:00:00.000000,2181.0,,
2024-09-30,Both_Events,1942.08,2024-09-30T02:59:30.000000,3082.944,1109.664,SST,2024-09-30T19:00:00.000000,2341.0,741.944,57630
2024-09-30,Refill_Only,2070.4,2024-09-30T21:44:30.000000,3078.0160000000005,985.4720000000001,,,,,
2024-10-02,Both_Events,1712.6399999999999,2024-10-02T21:06:30.000000,3071.68,1316.3520000000003,SST,2024-10-02T19:00:00.000000,1951.0,1120.6799999999998,7590
2024-10-03,Both_Events,2174.4,2024-10-03T20:42:30.000000,2975.136,779.5840000000001,SST,2024-10-03T18:00:00.000000,2544.0,431.13599999999997,9750
2024-10-04,Both_Events,1325.44,2024-10-04T20:14:00.000000,2268.1279999999997,941.152,SST,2024-10-04T18:00:00.000000,2382.0,113.8720000000003,8040
2024-10-05,Both_Events,1144.6399999999999,2024-10-05T01:52:30.000000,3160.384,2003.1680000000001,SST,2024-10-05T18:00:00.000000,2056.0,1104.384,58050
2024-10-06,Refill_Only,1875.52,2024-10-06T00:45:00.000000,3160.736,1267.712,,,,,
2024-10-07,Refill_Only,1028.8,2024-10-07T00:55:00.000000,2837.0240000000003,1807.136,,,,,
2024-10-09,Supply_Only,,,,,SST,2024-10-09T19:00:00.000000,2294.0,,
2024-10-10,Refill_Only,2087.3599999999997,2024-10-10T05:15:00.000000,3064.2879999999996,983.0079999999998,,,,,
2024-10-11,Both_Events,2246.7200000000003,2024-10-11T07:58:30.000000,3048.32,761.7280000000001,P068,2024-10-11T07:00:00.000000,2688.0,360.32000000000016,3510
2024-10-12,Both_Events,2145.6,2024-10-12T09:28:00.000000,3059.968,880.608,SST,2024-10-12T07:00:00.000000,2506.0,553.9679999999998,8880
2024-10-12,Supply_Only,,,,,SST,2024-10-12T19:00:00.000000,2259.0,,
2024-10-13,Both_Events,2033.28,2024-10-13T04:25:30.000000,3037.3119999999994,980.0959999999999,P068,2024-10-13T19:00:00.000000,2264.0,773.3119999999994,52470
2024-10-13,Refill_Only,2016.96,2024-10-13T22:51:30.000000,3064.288,1016.992,,,,,
2024-10-14,Supply_Only,,,,,SST,2024-10-14T19:00:00.000000,2484.0,,
2024-10-15,Both_Events,216.31999999999994,2024-10-15T00:12:00.000000,2985.984,982.2720000000002,SST,2024-10-15T08:00:00.000000,2232.0,753.9839999999999,28080
2024-10-15,Refill_Only,1476.48,2024-10-15T00:58:30.000000,3135.04,1144.768,,,,,
2024-10-15,Refill_Only,2015.36,2024-10-15T17:19:00.000000,3084.576,1006.528,,,,,
2024-10-16,Both_Events,2208.96,2024-10-16T14:41:00.000000,3026.6879999999996,816.2559999999999,SST,2024-10-16T08:00:00.000000,2521.0,505.68799999999965,24060
2024-10-17,Both_Events,2364.8,2024-10-17T09:30:30.000000,3182.912,821.3759999999999,SST,2024-10-17T08:00:00.000000,2542.0,640.9119999999998,5430
2024-10-18,Both_Events,1946.56,2024-10-18T08:40:30.000000,2828.2559999999994,867.2,SURTIDOR-TRUCKSHOP,2024-10-18T08:37:23.637000,2203.0,625.2559999999994,186
2024-10-18,Supply_Only,,,,,P068,2024-10-18T20:00:00.000000,2485.0,,
2024-10-19,Both_Events,2170.24,2024-10-19T01:59:30.000000,3074.4959999999996,875.0400000000002,SST,2024-10-19T20:00:00.000000,2149.0,925.4959999999996,64830
2024-10-20,Both_Events,1517.12,2024-10-20T01:55:00.000000,3143.136,1618.8159999999998,SST,2024-10-20T20:00:00.000000,2335.0,808.136,65100
2024-10-21,Refill_Only,2087.68,2024-10-21T03:29:30.000000,3095.264,981.0880000000001,,,,,
2024-10-22,Both_Events,1808.96,2024-10-22T15:44:00.000000,2992.832,1212.192,SST,2024-10-22T08:00:00.000000,1910.0,1082.8319999999999,27840
2024-10-23,Both_Events,2136.6400000000003,2024-10-23T20:11:00.000000,3124.1279999999997,984.3520000000001,P068,2024-10-23T20:00:00.000000,2324.0,800.1279999999997,660
2024-10-24,Both_Events,1673.6000000000001,2024-10-24T21:24:59.000000,3112.864,1419.0079999999998,P068,2024-10-24T20:00:00.000000,1951.0,1161.864,5099
2024-10-26,Both_Events,2093.12,2024-10-26T14:43:30.000000,3091.3920000000007,961.632,P068,2024-10-26T08:00:00.000000,2376.0,715.3920000000007,24210
2024-10-27,Both_Events,2020.8,2024-10-27T10:14:00.000000,3052.192,993.4720000000001,P068,2024-10-27T07:00:00.000000,2276.0,776.192,11640
2024-10-28,Both_Events,2326.3999999999996,2024-10-28T13:04:30.000000,3184.32,844.768,P068,2024-10-28T07:00:00.000000,2561.0,623.3200000000002,21870
2024-10-29,Both_Events,1988.48,2024-10-29T10:24:30.000000,3099.1040000000003,1070.688,P068,2024-10-29T07:00:00.000000,2277.0,822.1040000000003,12270
2024-10-30,Both_Events,1120.9599999999998,2024-10-30T00:48:00.000000,2881.2480000000005,1765.536,P068,2024-10-30T07:00:00.000000,1854.0,1027.2480000000005,22320
2024-10-30,Refill_Only,1572.8000000000002,2024-10-30T12:41:30.000000,3141.728,1533.44,,,,,
2024-10-31,Both_Events,2055.68,2024-10-31T08:34:00.000000,3019.264,960.576,SST,2024-10-31T07:00:00.000000,2290.0,729.2640000000001,5640
2024-11-01,Both_Events,354.8799999999999,2024-11-01T12:59:30.000000,3116.3839999999996,964.896,SST,2024-11-01T07:00:00.000000,2257.0,859.3839999999996,21570
2024-11-01,Refill_Only,1151.68,2024-11-01T14:32:00.000000,3114.272,1130.336,,,,,
2024-11-02,Both_Events,2132.48,2024-11-02T13:54:00.000000,3103.0080000000007,972.4480000000001,SST,2024-11-02T07:00:00.000000,2278.0,825.0080000000007,24840
2024-11-03,Both_Events,1973.7600000000002,2024-11-03T12:55:30.000000,3088.576,1113.408,SST,2024-11-03T07:00:00.000000,2092.0,996.576,21330
2024-11-03,Supply_Only,,,,,P068,2024-11-03T19:00:00.000000,1033.0,,
2024-11-04,Both_Events,1527.6799999999998,2024-11-04T01:56:00.000000,3150.88,1598.3999999999999,P068,2024-11-04T19:00:00.000000,2290.0,860.8800000000001,61440
2024-11-04,Refill_Only,1056.9599999999998,2024-11-04T20:35:30.000000,3053.76,1015.744,,,,,
2024-11-05,Both_Events,1615.3600000000001,2024-11-05T23:21:00.000000,2650.3680000000004,1040.192,P068,2024-11-05T19:00:00.000000,2321.0,329.3680000000004,15660
2024-11-06,Both_Events,1449.92,2024-11-06T12:55:00.000000,3108.96,1402.304,P068,2024-11-06T07:00:00.000000,2000.0,1108.96,21300
2024-11-07,Both_Events,2056.0,2024-11-07T09:45:00.000000,3069.184,984.9280000000001,P068,2024-11-07T07:00:00.000000,2302.0,767.1840000000002,9900
2024-11-07,Supply_Only,,,,,SST,2024-11-07T19:00:00.000000,2035.0,,
2024-11-08,Both_Events,1403.84,2024-11-08T00:58:30.000000,3144.192,1735.136,SST,2024-11-08T19:00:00.000000,2028.0,1116.192,64890
2024-11-09,Both_Events,2152.64,2024-11-09T01:55:00.000000,3148.064,981.344,SST,2024-11-09T19:00:00.000000,2451.0,697.0639999999999,61500
2024-11-10,Both_Events,2142.72,2024-11-10T05:32:30.000000,3048.6400000000003,880.992,SST,2024-11-10T20:00:00.000000,2542.0,506.6400000000003,52050
2024-11-11,Both_Events,2182.3999999999996,2024-11-11T03:18:30.000000,3006.2399999999993,804.8319999999999,SST,2024-11-11T20:00:00.000000,2739.0,267.2399999999993,60090
2024-11-12,Both_Events,2307.84,2024-11-12T05:34:00.000000,3029.888,701.5360000000001,P068,2024-11-12T20:00:00.000000,2698.0,331.8879999999999,51960
2024-11-13,Both_Events,2359.04,2024-11-13T00:54:30.000000,3133.984,748.4159999999999,SST,2024-11-13T20:00:00.000000,2558.0,575.9839999999999,68730
2024-11-13,Refill_Only,2153.92,2024-11-13T20:43:30.000000,2844.448,699.6160000000001,,,,,
2024-11-14,Supply_Only,,,,,SST,2024-11-14T20:00:00.000000,2471.0,,
2024-11-15,Both_Events,2194.88,2024-11-15T04:48:30.000000,3059.7120000000004,864.448,SST,2024-11-15T20:00:00.000000,2111.0,948.7120000000004,54690
2024-11-16,Both_Events,1859.8400000000001,2024-11-16T04:28:00.000000,2644.3520000000003,793.7919999999999,SST,2024-11-16T20:00:00.000000,1850.0,794.3520000000003,55920
2024-11-17,Both_Events,2031.04,2024-11-17T01:55:00.000000,2788.8640000000005,744.416,SST,2024-11-17T07:00:00.000000,2264.0,524.8640000000005,18300
2024-11-17,Refill_Only,2059.84,2024-11-17T15:41:00.000000,3055.3920000000003,1015.4559999999999,,,,,
2024-11-18,Both_Events,2192.3199999999997,2024-11-18T10:21:00.000000,3085.0559999999996,851.2,SST,2024-11-18T07:00:00.000000,2570.0,515.0559999999996,12060
2024-11-19,Both_Events,2147.2,2024-11-19T08:14:00.000000,3070.272,909.568,SST,2024-11-19T07:00:00.000000,2435.0,635.2719999999999,4440
2024-11-20,Both_Events,2295.68,2024-11-20T08:14:30.000000,3023.4880000000003,726.24,SST,2024-11-20T07:00:00.000000,2713.0,310.4880000000003,4470
2024-11-21,Both_Events,2173.76,2024-11-21T10:02:30.000000,3025.312,838.2720000000002,SST,2024-11-21T07:00:00.000000,2510.0,515.3119999999999,10950
2024-11-22,Both_Events,2210.88,2024-11-22T10:18:00.000000,2898.9759999999997,689.7279999999998,SURTIDOR-TRUCKSHOP,2024-11-22T10:15:56.327000,2599.0,299.97599999999966,123
2024-11-23,Both_Events,2185.2799999999997,2024-11-23T14:15:30.000000,3086.816,883.3920000000002,SST,2024-11-23T07:00:00.000000,2477.0,609.8159999999998,26130
2024-11-24,Both_Events,2312.0,2024-11-24T14:47:30.000000,3019.616,693.0880000000001,SST,2024-11-24T07:00:00.000000,2751.0,268.616,28050
2024-11-26,Both_Events,2288.3199999999997,2024-11-26T14:39:30.000000,3101.952,779.3280000000001,P068,2024-11-26T07:00:00.000000,2668.0,433.9520000000002,27570
2024-11-27,Both_Events,2027.84,2024-11-27T09:54:30.000000,3052.9280000000003,987.5840000000001,P068,2024-11-27T07:00:00.000000,2277.0,775.9280000000003,10470
2024-11-28,Both_Events,1636.1600000000003,2024-11-28T04:39:30.000000,2783.4559999999997,1141.184,SURTIDOR-TRUCKSHOP,2024-11-28T04:37:54.860000,1772.0,1011.4559999999997,95
2024-11-28,Both_Events,2139.84,2024-11-28T23:02:30.000000,3034.848,876.0,P068,2024-11-28T19:00:00.000000,2481.0,553.848,14550
2024-11-29,Both_Events,2062.4,2024-11-29T17:28:30.000000,3017.5360000000005,947.0720000000001,P068,2024-11-29T07:00:00.000000,2210.0,807.5360000000005,37710
2024-11-30,Both_Events,1751.6800000000003,2024-11-30T09:01:30.000000,2660.352,917.8879999999999,SST,2024-11-30T07:00:00.000000,1915.0,745.3519999999999,7290
2024-11-30,Both_Events,2162.56,2024-11-30T23:15:30.000000,3000.8959999999997,814.6879999999999,SST,2024-11-30T20:00:00.000000,2543.0,457.89599999999973,11730
2024-12-02,Both_Events,2047.04,2024-12-02T04:29:30.000000,2843.936,783.5839999999998,SURTIDOR-TRUCKSHOP,2024-12-02T04:27:25.000000,2361.0,482.93600000000015,125
2024-12-02,Both_Events,2038.08,2024-12-02T21:51:00.000000,3065.3439999999996,1015.1360000000001,SST,2024-12-02T19:00:00.000000,2320.0,745.3439999999996,10260
2024-12-03,Both_Events,2137.92,2024-12-03T20:34:30.000000,3043.008,908.512,SST,2024-12-03T19:00:00.000000,2406.0,637.0079999999998,5670
2024-12-04,Both_Events,1985.28,2024-12-04T20:51:30.000000,2699.776,706.976,SST,2024-12-04T19:00:00.000000,2320.0,379.77599999999984,6690
2024-12-05,Both_Events,2022.08,2024-12-05T13:53:00.000000,2848.832,816.9920000000001,SST,2024-12-05T07:00:00.000000,2212.0,636.8319999999999,24780
2024-12-06,Both_Events,2081.2799999999997,2024-12-06T09:26:00.000000,3034.464,952.5440000000001,SST,2024-12-06T07:00:00.000000,2289.0,745.4639999999999,8760
2024-12-07,Both_Events,2161.6000000000004,2024-12-07T15:19:00.000000,2935.392,769.6960000000001,SST,2024-12-07T07:00:00.000000,2647.0,288.3919999999998,29940
2024-12-08,Both_Events,2127.04,2024-12-08T14:44:30.000000,3030.528,916.064,SST,2024-12-08T07:00:00.000000,2349.0,681.5279999999998,27870
2024-12-09,Both_Events,2036.8000000000002,2024-12-09T20:54:30.000000,2691.9680000000003,672.1599999999999,SST,2024-12-09T19:00:00.000000,2440.0,251.9680000000003,6870
2024-12-10,Both_Events,2075.2,2024-12-10T17:07:00.000000,3051.136,955.9680000000001,SST,2024-12-10T07:00:00.000000,2325.0,726.136,36420
2024-12-11,Both_Events,2143.68,2024-12-11T15:58:30.000000,3065.984,893.8560000000001,SURTIDOR-TRUCKSHOP,2024-12-11T16:35:04.740000,2458.0,607.9839999999999,2194
2024-12-12,Refill_Only,2094.72,2024-12-12T23:28:00.000000,2923.072,827.7119999999999,,,,,
2024-12-13,Supply_Only,,,,,SURTIDOR-TRUCKSHOP,2024-12-13T16:45:55.980000,2428.0,,
2024-12-13,Supply_Only,,,,,SST,2024-12-13T19:00:00.000000,2183.0,,
2024-12-14,Both_Events,2037.1200000000003,2024-12-14T01:54:30.000000,2864.096,788.096,SST,2024-12-14T19:00:00.000000,2311.0,553.096,61530
2024-12-14,Refill_Only,2070.3999999999996,2024-12-14T22:54:00.000000,3053.632,970.5599999999998,,,,,
2024-12-15,Both_Events,1954.24,2024-12-15T21:53:30.000000,2822.816,863.36,P068,2024-12-15T19:00:00.000000,2244.0,578.8159999999998,10410
2024-12-16,Both_Events,2321.6,2024-12-16T21:25:30.000000,3207.904,898.208,SST,2024-12-16T07:00:00.000000,2544.0,663.904,51930
2024-12-17,Supply_Only,,,,,SST,2024-12-17T19:00:00.000000,2000.0,,
2024-12-18,Both_Events,2202.88,2024-12-18T01:48:00.000000,3138.56,939.7760000000001,SST,2024-12-18T19:00:00.000000,2667.0,471.55999999999995,61920
2024-12-19,Refill_Only,2278.3999999999996,2024-12-19T01:54:00.000000,3081.888,780.992,,,,,
2024-12-20,Both_Events,1875.8400000000001,2024-12-20T12:59:00.000000,2736.2239999999997,849.4399999999999,SST,2024-12-20T07:00:00.000000,2050.0,686.2239999999997,21540
2024-12-20,Supply_Only,,,,,SST,2024-12-20T19:00:00.000000,2264.0,,
2024-12-21,Both_Events,2060.16,2024-12-21T04:05:30.000000,3022.7839999999997,947.392,SST,2024-12-21T19:00:00.000000,2362.0,660.7839999999997,53670
2024-12-21,Refill_Only,2085.12,2024-12-21T23:14:30.000000,3029.152,937.1200000000001,,,,,
2024-12-22,Both_Events,2217.6,2024-12-22T19:37:00.000000,3066.3680000000004,808.1600000000001,P068,2024-12-22T20:00:00.000000,2614.0,452.3680000000004,1380
2024-12-23,Both_Events,2094.7200000000003,2024-12-23T16:35:30.000000,3007.2960000000003,905.472,SST,2024-12-23T08:00:00.000000,2374.0,633.2960000000003,30930
2024-12-24,Both_Events,2076.8,2024-12-24T15:39:00.000000,3000.7039999999997,919.2639999999999,SST,2024-12-24T08:00:00.000000,2315.0,685.7039999999997,27540
2024-12-25,Both_Events,2260.16,2024-12-25T13:58:30.000000,3174.8160000000007,890.4,SST,2024-12-25T08:00:00.000000,2400.0,774.8160000000007,21510
2024-12-26,Both_Events,1984.96,2024-12-26T08:37:00.000000,2891.104,901.7280000000001,P068,2024-12-26T08:00:00.000000,2600.0,291.1039999999998,2220
2024-12-26,Supply_Only,,,,,SST,2024-12-26T20:00:00.000000,1502.0,,
2024-12-27,Both_Events,1494.7200000000003,2024-12-27T02:00:30.000000,2672.768,1175.8719999999998,SST,2024-12-27T08:00:00.000000,2237.0,435.76800000000003,21570
2024-12-27,Refill_Only,2011.5199999999998,2024-12-27T16:55:30.000000,3105.12,1070.6560000000002,,,,,
2024-12-28,Both_Events,1994.2399999999998,2024-12-28T12:52:00.000000,3193.472,1197.248,SST,2024-12-28T07:00:00.000000,2151.0,1042.4720000000002,21120
2024-12-29,Both_Events,1412.1599999999999,2024-12-29T12:55:00.000000,2377.6639999999998,967.296,SST,2024-12-29T07:00:00.000000,2016.0,361.66399999999976,21300
2024-12-29,Supply_Only,,,,,SST,2024-12-29T19:00:00.000000,2430.0,,
2024-12-30,Both_Events,2034.8799999999999,2024-12-30T03:44:30.000000,2624.5440000000003,580.0,SST,2024-12-30T19:00:00.000000,2436.0,188.54400000000032,54930
2024-12-30,Refill_Only,1980.16,2024-12-30T22:49:00.000000,2762.8160000000003,796.6080000000001,,,,,
2024-12-31,Both_Events,2016.3200000000002,2024-12-31T20:50:30.000000,2966.944,963.232,SST,2024-12-31T19:00:00.000000,2203.0,763.944,6630
2025-01-01,Both_Events,2160.96,2025-01-01T20:07:00.000000,3030.2399999999993,866.1120000000001,SST,2025-01-01T19:00:00.000000,2474.0,556.2399999999993,4020
2025-01-02,Both_Events,2121.92,2025-01-02T17:21:00.000000,3097.0240000000003,919.0079999999998,SST,2025-01-02T07:00:00.000000,2560.0,537.0240000000003,37260
2025-01-03,Both_Events,1850.2399999999998,2025-01-03T12:51:30.000000,3188.5440000000003,1348.576,SST,2025-01-03T07:00:00.000000,2015.0,1173.5440000000003,21090
2025-01-04,Both_Events,2092.16,2025-01-04T10:21:00.000000,3079.7760000000003,956.0,P068,2025-01-04T07:00:00.000000,2374.0,705.7760000000003,12060
2025-01-04,Supply_Only,,,,,P068,2025-01-04T19:00:00.000000,1748.0,,
2025-01-05,Both_Events,1411.2000000000003,2025-01-05T03:13:00.000000,3190.656,1767.4560000000006,P068,2025-01-05T19:00:00.000000,2178.0,1012.656,56820
2025-01-05,Refill_Only,1897.6,2025-01-05T22:31:30.000000,3091.04,1163.0720000000001,,,,,
2025-01-06,Supply_Only,,,,,P068,2025-01-06T19:00:00.000000,2511.0,,
2025-01-07,Refill_Only,2159.68,2025-01-07T04:45:30.000000,3105.4719999999998,902.2719999999999,,,,,
2025-01-09,Both_Events,1707.84,2025-01-09T17:17:00.000000,2680.608,978.1759999999998,SST,2025-01-09T07:00:00.000000,2524.0,156.60800000000017,37020
2025-01-10,Both_Events,1969.92,2025-01-10T16:08:30.000000,2984.5440000000003,1006.3040000000001,SST,2025-01-10T07:00:00.000000,2160.0,824.5440000000003,32910
2025-01-11,Both_Events,2087.68,2025-01-11T15:13:30.000000,3046.2079999999996,958.4320000000001,SST,2025-01-11T07:00:00.000000,2318.0,728.2079999999996,29610
2025-01-12,Both_Events,2157.7599999999998,2025-01-12T16:33:30.000000,3071.3280000000004,904.6719999999999,SST,2025-01-12T07:00:00.000000,2416.0,655.3280000000004,34410
2025-01-13,Both_Events,2257.92,2025-01-13T12:54:00.000000,3078.0159999999996,804.5759999999999,SST,2025-01-13T07:00:00.000000,2543.0,535.0159999999996,21240
2025-01-13,Supply_Only,,,,,SST,2025-01-13T19:00:00.000000,2265.0,,
2025-01-14,Both_Events,2067.2,2025-01-14T03:49:30.000000,3050.016,976.2880000000001,SST,2025-01-14T19:00:00.000000,2472.0,578.0160000000001,54630
2025-01-14,Refill_Only,2165.12,2025-01-14T20:42:00.000000,3059.6800000000003,866.912,,,,,
2025-01-15,Both_Events,2129.92,2025-01-15T17:08:00.000000,3045.1200000000003,872.2239999999999,SST,2025-01-15T07:00:00.000000,2402.0,643.1200000000003,36480
2025-01-16,Both_Events,2307.84,2025-01-16T14:51:00.000000,3044.128,699.904,P068,2025-01-16T07:00:00.000000,2821.0,223.12800000000016,28260
2025-01-17,Both_Events,2429.44,2025-01-17T14:27:30.000000,3041.5359999999996,585.1200000000001,SST,2025-01-17T07:00:00.000000,2544.0,497.5359999999996,26850
2025-01-18,Both_Events,2226.2400000000002,2025-01-18T16:37:30.000000,3025.2799999999997,759.4240000000001,SST,2025-01-18T07:00:00.000000,2668.0,357.27999999999975,34650
2025-01-19,Both_Events,2183.04,2025-01-19T20:17:30.000000,3085.7599999999998,852.576,P068,2025-01-19T19:00:00.000000,2534.0,551.7599999999998,4650
2025-01-20,Both_Events,2119.3599999999997,2025-01-20T21:06:30.000000,2961.984,828.1600000000001,SURTIDOR-TRUCKSHOP,2025-01-20T21:03:45.330000,2444.0,517.9839999999999,164
2025-01-21,Both_Events,2104.0,2025-01-21T17:30:30.000000,3051.5199999999995,931.6479999999999,SST,2025-01-21T06:00:00.000000,2372.0,679.5199999999995,41430
2025-01-22,Both_Events,2067.52,2025-01-22T16:26:00.000000,3060.704,943.9039999999999,P068,2025-01-22T06:00:00.000000,2400.0,660.7040000000002,37560
2025-01-23,Both_Events,2157.1200000000003,2025-01-23T23:42:30.000000,2740.2239999999997,577.4720000000001,SURTIDOR-TRUCKSHOP,2025-01-23T23:40:39.860000,2564.0,176.2239999999997,110
2025-01-24,Both_Events,2219.2,2025-01-24T16:55:00.000000,2971.6159999999995,722.2719999999999,SST,2025-01-24T06:00:00.000000,2645.0,326.61599999999953,39300
2025-01-25,Both_Events,2272.3199999999997,2025-01-25T22:01:00.000000,3054.016,775.008,P068,2025-01-25T19:00:00.000000,2648.0,406.0160000000001,10860
2025-01-26,Both_Events,2197.44,2025-01-26T23:32:30.000000,2989.0880000000006,765.376,P068,2025-01-26T19:00:00.000000,2600.0,389.08800000000065,16350
2025-01-27,Both_Events,2208.3199999999997,2025-01-27T21:03:00.000000,3071.2959999999994,808.48,P068,2025-01-27T19:00:00.000000,2630.0,441.29599999999937,7380
2025-01-28,Both_Events,2156.48,2025-01-28T21:32:30.000000,2976.704,792.064,P068,2025-01-28T19:00:00.000000,2531.0,445.7040000000002,9150
2025-01-29,Both_Events,2327.6800000000003,2025-01-29T22:01:00.000000,2998.048,673.5040000000001,P068,2025-01-29T19:00:00.000000,2730.0,268.0479999999998,10860
2025-01-30,Both_Events,1764.8000000000002,2025-01-30T16:26:30.000000,2564.8320000000003,801.1200000000001,SST,2025-01-30T07:00:00.000000,2008.0,556.8320000000003,33990
2025-01-31,Both_Events,2144.0,2025-01-31T08:12:30.000000,3061.7599999999993,885.216,P068,2025-01-31T07:00:00.000000,2505.0,556.7599999999993,4350
2025-01-31,Supply_Only,,,,,P068,2025-01-31T19:00:00.000000,2393.0,,
2025-02-01,Both_Events,2109.12,2025-02-01T02:10:30.000000,3101.952,947.616,P068,2025-02-01T18:00:00.000000,2281.0,820.9520000000002,56970
2025-02-01,Refill_Only,2053.4399999999996,2025-02-01T21:16:30.000000,3069.216,1003.424,,,,,
2025-02-02,Both_Events,2029.12,2025-02-02T16:51:30.000000,3024.5440000000003,977.824,SST,2025-02-02T06:00:00.000000,2243.0,781.5440000000003,39090
2025-02-03,Both_Events,2039.3600000000001,2025-02-03T16:44:00.000000,3013.632,952.7040000000001,SST,2025-02-03T06:00:00.000000,2281.0,732.6320000000001,38640
