RefillTimeStamp,DeltaFuel,before_avg,after_avg,SupplyTimeStamp,Origin,FuelLevelLiters,event_type,time_discrepancy,fuel_discrepancy,clasificacion
2024-09-30T21:44:30.000000,2070.4,985.4720000000001,3078.0160000000005,2024-09-30T19:00:00.000000,,,Both_Events,9870,,Registro a tiempo
2024-10-02T21:06:30.000000,1712.6399999999999,1316.3520000000003,3071.68,2024-10-02T19:00:00.000000,,,Both_Events,7590,,Registro a tiempo
2024-10-03T20:42:30.000000,2174.4,779.5840000000001,2975.136,2024-10-03T18:00:00.000000,,,Both_Events,9750,,Registro a tiempo
2024-10-04T20:14:00.000000,1325.44,941.152,2268.1279999999997,2024-10-04T18:00:00.000000,,,Both_Events,8040,,Registro a tiempo
2024-10-05T01:52:30.000000,1144.6399999999999,2003.1680000000001,3160.384,2024-10-04T18:00:00.000000,,,Both_Events,28350,,Registro a tiempo
2024-10-06T00:45:00.000000,1875.52,1267.712,3160.736,2024-10-05T18:00:00.000000,,,Both_Events,24300,,Registro a tiempo
2024-10-07T00:55:00.000000,1028.8,1807.136,2837.0240000000003,,,,Refill_Only,,,Registro a tiempo
2024-10-10T05:15:00.000000,2087.3599999999997,983.0079999999998,3064.2879999999996,2024-10-09T19:00:00.000000,,,Both_Events,36900,,Registro a tiempo
2024-10-11T07:58:30.000000,2246.7200000000003,761.7280000000001,3048.32,2024-10-11T07:00:00.000000,,,Both_Events,3510,,Registro a tiempo
2024-10-12T09:28:00.000000,2145.6,880.608,3059.968,2024-10-12T07:00:00.000000,,,Both_Events,8880,,Registro a tiempo
2024-10-13T04:25:30.000000,2033.28,980.0959999999999,3037.3119999999994,2024-10-12T19:00:00.000000,,,Both_Events,33930,,Registro a tiempo
2024-10-13T22:51:30.000000,2016.96,1016.992,3064.288,2024-10-13T19:00:00.000000,,,Both_Events,13890,,Registro a tiempo
2024-10-15T00:12:00.000000,216.31999999999994,982.2720000000002,2985.984,2024-10-14T19:00:00.000000,,,Both_Events,18720,,Registro a tiempo
2024-10-15T00:58:30.000000,1476.48,1144.768,3135.04,2024-10-14T19:00:00.000000,,,Both_Events,21510,,Registro a tiempo
2024-10-15T17:19:00.000000,2015.36,1006.528,3084.576,2024-10-15T08:00:00.000000,,,Both_Events,33540,,Registro a tiempo
2024-10-16T14:41:00.000000,2208.96,816.2559999999999,3026.6879999999996,2024-10-16T08:00:00.000000,,,Both_Events,24060,,Registro a tiempo
2024-10-17T09:30:30.000000,2364.8,821.3759999999999,3182.912,2024-10-17T08:00:00.000000,,,Both_Events,5430,,Registro a tiempo
2024-10-18T08:40:30.000000,1946.56,867.2,2828.2559999999994,2024-10-18T08:37:23.637000,,,Both_Events,186,,Registro a tiempo
2024-10-19T01:59:30.000000,2170.24,875.0400000000002,3074.4959999999996,2024-10-18T20:00:00.000000,,,Both_Events,21570,,Registro a tiempo
2024-10-20T01:55:00.000000,1517.12,1618.8159999999998,3143.136,2024-10-19T20:00:00.000000,,,Both_Events,21300,,Registro a tiempo
2024-10-21T03:29:30.000000,2087.68,981.0880000000001,3095.264,2024-10-20T20:00:00.000000,,,Both_Events,26970,,Registro a tiempo
2024-10-22T15:44:00.000000,1808.96,1212.192,2992.832,2024-10-22T08:00:00.000000,,,Both_Events,27840,,Registro a tiempo
2024-10-23T20:11:00.000000,2136.6400000000003,984.3520000000001,3124.1279999999997,2024-10-23T20:00:00.000000,,,Both_Events,660,,Registro a tiempo
2024-10-24T21:24:59.000000,1673.6000000000001,1419.0079999999998,3112.864,2024-10-24T20:00:00.000000,,,Both_Events,5099,,Registro a tiempo
2024-10-26T14:43:30.000000,2093.12,961.632,3091.3920000000007,2024-10-26T08:00:00.000000,,,Both_Events,24210,,Registro a tiempo
2024-10-27T10:14:00.000000,2020.8,993.4720000000001,3052.192,2024-10-27T07:00:00.000000,,,Both_Events,11640,,Registro a tiempo
2024-10-28T13:04:30.000000,2326.3999999999996,844.768,3184.32,2024-10-28T07:00:00.000000,,,Both_Events,21870,,Registro a tiempo
2024-10-29T10:24:30.000000,1988.48,1070.688,3099.1040000000003,2024-10-29T07:00:00.000000,,,Both_Events,12270,,Registro a tiempo
2024-10-30T00:48:00.000000,1120.9599999999998,1765.536,2881.2480000000005,2024-10-30T07:00:00.000000,,,Both_Events,22320,,Registro atrasado
2024-10-30T12:41:30.000000,1572.8000000000002,1533.44,3141.728,2024-10-30T07:00:00.000000,,,Both_Events,20490,,Registro a tiempo
2024-10-31T08:34:00.000000,2055.68,960.576,3019.264,2024-10-31T07:00:00.000000,,,Both_Events,5640,,Registro a tiempo
2024-11-01T12:59:30.000000,354.8799999999999,964.896,3116.3839999999996,2024-11-01T07:00:00.000000,,,Both_Events,21570,,Registro a tiempo
2024-11-01T14:32:00.000000,1151.68,1130.336,3114.272,2024-11-01T07:00:00.000000,,,Both_Events,27120,,Registro a tiempo
2024-11-02T13:54:00.000000,2132.48,972.4480000000001,3103.0080000000007,2024-11-02T07:00:00.000000,,,Both_Events,24840,,Registro a tiempo
2024-11-03T12:55:30.000000,1973.7600000000002,1113.408,3088.576,2024-11-03T07:00:00.000000,,,Both_Events,21330,,Registro a tiempo
2024-11-04T01:56:00.000000,1527.6799999999998,1598.3999999999999,3150.88,2024-11-03T19:00:00.000000,,,Both_Events,24960,,Registro a tiempo
2024-11-04T20:35:30.000000,1056.9599999999998,1015.744,3053.76,2024-11-04T19:00:00.000000,,,Both_Events,5730,,Registro a tiempo
2024-11-05T23:21:00.000000,1615.3600000000001,1040.192,2650.3680000000004,2024-11-05T19:00:00.000000,,,Both_Events,15660,,Registro a tiempo
2024-11-06T12:55:00.000000,1449.92,1402.304,3108.96,2024-11-06T07:00:00.000000,,,Both_Events,21300,,Registro a tiempo
2024-11-07T09:45:00.000000,2056.0,984.9280000000001,3069.184,2024-11-07T07:00:00.000000,,,Both_Events,9900,,Registro a tiempo
2024-11-08T00:58:30.000000,1403.84,1735.136,3144.192,2024-11-07T19:00:00.000000,,,Both_Events,21510,,Registro a tiempo
2024-11-09T01:55:00.000000,2152.64,981.344,3148.064,2024-11-08T19:00:00.000000,,,Both_Events,24900,,Registro a tiempo
2024-11-10T05:32:30.000000,2142.72,880.992,3048.6400000000003,2024-11-09T19:00:00.000000,,,Both_Events,37950,,Registro a tiempo
2024-11-11T03:18:30.000000,2182.3999999999996,804.8319999999999,3006.2399999999993,2024-11-10T20:00:00.000000,,,Both_Events,26310,,Registro a tiempo
2024-11-12T05:34:00.000000,2307.84,701.5360000000001,3029.888,2024-11-11T20:00:00.000000,,,Both_Events,34440,,Registro a tiempo
2024-11-13T00:54:30.000000,2359.04,748.4159999999999,3133.984,2024-11-12T20:00:00.000000,,,Both_Events,17670,,Registro a tiempo
2024-11-13T20:43:30.000000,2153.92,699.6160000000001,2844.448,2024-11-13T20:00:00.000000,,,Both_Events,2610,,Registro a tiempo
2024-11-15T04:48:30.000000,2194.88,864.448,3059.7120000000004,2024-11-14T20:00:00.000000,,,Both_Events,31710,,Registro a tiempo
2024-11-16T04:28:00.000000,1859.8400000000001,793.7919999999999,2644.3520000000003,2024-11-15T20:00:00.000000,,,Both_Events,30480,,Registro a tiempo
,,,,2024-11-16T20:00:00.000000,SST,1850.0,Supply_Only,,,Registro a tiempo
2024-11-17T01:55:00.000000,2031.04,744.416,2788.8640000000005,2024-11-17T07:00:00.000000,,,Both_Events,18300,,Registro atrasado
2024-11-17T15:41:00.000000,2059.84,1015.4559999999999,3055.3920000000003,2024-11-17T07:00:00.000000,,,Both_Events,31260,,Registro a tiempo
2024-11-18T10:21:00.000000,2192.3199999999997,851.2,3085.0559999999996,2024-11-18T07:00:00.000000,,,Both_Events,12060,,Registro a tiempo
2024-11-19T08:14:00.000000,2147.2,909.568,3070.272,2024-11-19T07:00:00.000000,,,Both_Events,4440,,Registro a tiempo
2024-11-20T08:14:30.000000,2295.68,726.24,3023.4880000000003,2024-11-20T07:00:00.000000,,,Both_Events,4470,,Registro a tiempo
2024-11-21T10:02:30.000000,2173.76,838.2720000000002,3025.312,2024-11-21T07:00:00.000000,,,Both_Events,10950,,Registro a tiempo
2024-11-22T10:18:00.000000,2210.88,689.7279999999998,2898.9759999999997,2024-11-22T10:15:56.327000,,,Both_Events,123,,Registro a tiempo
2024-11-23T14:15:30.000000,2185.2799999999997,883.3920000000002,3086.816,2024-11-23T07:00:00.000000,,,Both_Events,26130,,Registro a tiempo
2024-11-24T14:47:30.000000,2312.0,693.0880000000001,3019.616,2024-11-24T07:00:00.000000,,,Both_Events,28050,,Registro a tiempo
2024-11-26T14:39:30.000000,2288.3199999999997,779.3280000000001,3101.952,2024-11-26T07:00:00.000000,,,Both_Events,27570,,Registro a tiempo
2024-11-27T09:54:30.000000,2027.84,987.5840000000001,3052.9280000000003,2024-11-27T07:00:00.000000,,,Both_Events,10470,,Registro a tiempo
2024-11-28T04:39:30.000000,1636.1600000000003,1141.184,2783.4559999999997,2024-11-28T04:37:54.860000,,,Both_Events,95,,Registro a tiempo
2024-11-28T23:02:30.000000,2139.84,876.0,3034.848,2024-11-28T19:00:00.000000,,,Both_Events,14550,,Registro a tiempo
2024-11-29T17:28:30.000000,2062.4,947.0720000000001,3017.5360000000005,2024-11-29T07:00:00.000000,,,Both_Events,37710,,Registro a tiempo
2024-11-30T09:01:30.000000,1751.6800000000003,917.8879999999999,2660.352,2024-11-30T07:00:00.000000,,,Both_Events,7290,,Registro a tiempo
2024-11-30T23:15:30.000000,2162.56,814.6879999999999,3000.8959999999997,2024-11-30T20:00:00.000000,,,Both_Events,11730,,Registro a tiempo
2024-12-02T04:29:30.000000,2047.04,783.5839999999998,2843.936,2024-12-02T04:27:25.000000,,,Both_Events,125,,Registro a tiempo
2024-12-02T21:51:00.000000,2038.08,1015.1360000000001,3065.3439999999996,2024-12-02T19:00:00.000000,,,Both_Events,10260,,Registro a tiempo
2024-12-03T20:34:30.000000,2137.92,908.512,3043.008,2024-12-03T19:00:00.000000,,,Both_Events,5670,,Registro a tiempo
2024-12-04T20:51:30.000000,1985.28,706.976,2699.776,2024-12-04T19:00:00.000000,,,Both_Events,6690,,Registro a tiempo
2024-12-05T13:53:00.000000,2022.08,816.9920000000001,2848.832,2024-12-05T07:00:00.000000,,,Both_Events,24780,,Registro a tiempo
2024-12-06T09:26:00.000000,2081.2799999999997,952.5440000000001,3034.464,2024-12-06T07:00:00.000000,,,Both_Events,8760,,Registro a tiempo
2024-12-07T15:19:00.000000,2161.6000000000004,769.6960000000001,2935.392,2024-12-07T07:00:00.000000,,,Both_Events,29940,,Registro a tiempo
2024-12-08T14:44:30.000000,2127.04,916.064,3030.528,2024-12-08T07:00:00.000000,,,Both_Events,27870,,Registro a tiempo
2024-12-09T20:54:30.000000,2036.8000000000002,672.1599999999999,2691.9680000000003,2024-12-09T19:00:00.000000,,,Both_Events,6870,,Registro a tiempo
2024-12-10T17:07:00.000000,2075.2,955.9680000000001,3051.136,2024-12-10T07:00:00.000000,,,Both_Events,36420,,Registro a tiempo
2024-12-11T15:58:30.000000,2143.68,893.8560000000001,3065.984,2024-12-11T16:35:04.740000,,,Both_Events,2194,,Registro atrasado
2024-12-12T23:28:00.000000,2094.72,827.7119999999999,2923.072,,,,Refill_Only,,,Registro a tiempo
,,,,2024-12-13T16:45:55.980000,SURTIDOR-TRUCKSHOP,2428.0,Supply_Only,,,Registro a tiempo
2024-12-14T01:54:30.000000,2037.1200000000003,788.096,2864.096,2024-12-13T19:00:00.000000,,,Both_Events,24870,,Registro a tiempo
2024-12-14T22:54:00.000000,2070.3999999999996,970.5599999999998,3053.632,2024-12-14T19:00:00.000000,,,Both_Events,14040,,Registro a tiempo
2024-12-15T21:53:30.000000,1954.24,863.36,2822.816,2024-12-15T19:00:00.000000,,,Both_Events,10410,,Registro a tiempo
,,,,2024-12-16T07:00:00.000000,SST,2544.0,Supply_Only,,,Registro a tiempo
2024-12-16T21:25:30.000000,2321.6,898.208,3207.904,,,,Refill_Only,,,Registro a tiempo
2024-12-18T01:48:00.000000,2202.88,939.7760000000001,3138.56,2024-12-17T19:00:00.000000,,,Both_Events,24480,,Registro a tiempo
2024-12-19T01:54:00.000000,2278.3999999999996,780.992,3081.888,2024-12-18T19:00:00.000000,,,Both_Events,24840,,Registro a tiempo
2024-12-20T12:59:00.000000,1875.8400000000001,849.4399999999999,2736.2239999999997,2024-12-20T07:00:00.000000,,,Both_Events,21540,,Registro a tiempo
2024-12-21T04:05:30.000000,2060.16,947.392,3022.7839999999997,2024-12-20T19:00:00.000000,,,Both_Events,32730,,Registro a tiempo
2024-12-21T23:14:30.000000,2085.12,937.1200000000001,3029.152,2024-12-21T19:00:00.000000,,,Both_Events,15270,,Registro a tiempo
2024-12-22T19:37:00.000000,2217.6,808.1600000000001,3066.3680000000004,2024-12-22T20:00:00.000000,,,Both_Events,1380,,Registro atrasado
2024-12-23T16:35:30.000000,2094.7200000000003,905.472,3007.2960000000003,2024-12-23T08:00:00.000000,,,Both_Events,30930,,Registro a tiempo
2024-12-24T15:39:00.000000,2076.8,919.2639999999999,3000.7039999999997,2024-12-24T08:00:00.000000,,,Both_Events,27540,,Registro a tiempo
2024-12-25T13:58:30.000000,2260.16,890.4,3174.8160000000007,2024-12-25T08:00:00.000000,,,Both_Events,21510,,Registro a tiempo
2024-12-26T08:37:00.000000,1984.96,901.7280000000001,2891.104,2024-12-26T08:00:00.000000,,,Both_Events,2220,,Registro a tiempo
,,,,2024-12-26T20:00:00.000000,SST,1502.0,Supply_Only,,,Registro a tiempo
2024-12-27T02:00:30.000000,1494.7200000000003,1175.8719999999998,2672.768,2024-12-27T08:00:00.000000,,,Both_Events,21570,,Registro atrasado
2024-12-27T16:55:30.000000,2011.5199999999998,1070.6560000000002,3105.12,2024-12-27T08:00:00.000000,,,Both_Events,32130,,Registro a tiempo
2024-12-28T12:52:00.000000,1994.2399999999998,1197.248,3193.472,2024-12-28T07:00:00.000000,,,Both_Events,21120,,Registro a tiempo
2024-12-29T12:55:00.000000,1412.1599999999999,967.296,2377.6639999999998,2024-12-29T07:00:00.000000,,,Both_Events,21300,,Registro a tiempo
2024-12-30T03:44:30.000000,2034.8799999999999,580.0,2624.5440000000003,2024-12-29T19:00:00.000000,,,Both_Events,31470,,Registro a tiempo
2024-12-30T22:49:00.000000,1980.16,796.6080000000001,2762.8160000000003,2024-12-30T19:00:00.000000,,,Both_Events,13740,,Registro a tiempo
2024-12-31T20:50:30.000000,2016.3200000000002,963.232,2966.944,2024-12-31T19:00:00.000000,,,Both_Events,6630,,Registro a tiempo
2025-01-01T20:07:00.000000,2160.96,866.1120000000001,3030.2399999999993,2025-01-01T19:00:00.000000,,,Both_Events,4020,,Registro a tiempo
2025-01-02T17:21:00.000000,2121.92,919.0079999999998,3097.0240000000003,2025-01-02T07:00:00.000000,,,Both_Events,37260,,Registro a tiempo
2025-01-03T12:51:30.000000,1850.2399999999998,1348.576,3188.5440000000003,2025-01-03T07:00:00.000000,,,Both_Events,21090,,Registro a tiempo
2025-01-04T10:21:00.000000,2092.16,956.0,3079.7760000000003,2025-01-04T07:00:00.000000,,,Both_Events,12060,,Registro a tiempo
2025-01-05T03:13:00.000000,1411.2000000000003,1767.4560000000006,3190.656,2025-01-04T19:00:00.000000,,,Both_Events,29580,,Registro a tiempo
2025-01-05T22:31:30.000000,1897.6,1163.0720000000001,3091.04,2025-01-05T19:00:00.000000,,,Both_Events,12690,,Registro a tiempo
2025-01-07T04:45:30.000000,2159.68,902.2719999999999,3105.4719999999998,2025-01-06T19:00:00.000000,,,Both_Events,35130,,Registro a tiempo
2025-01-09T17:17:00.000000,1707.84,978.1759999999998,2680.608,2025-01-09T07:00:00.000000,,,Both_Events,37020,,Registro a tiempo
2025-01-10T16:08:30.000000,1969.92,1006.3040000000001,2984.5440000000003,2025-01-10T07:00:00.000000,,,Both_Events,32910,,Registro a tiempo
2025-01-11T15:13:30.000000,2087.68,958.4320000000001,3046.2079999999996,2025-01-11T07:00:00.000000,,,Both_Events,29610,,Registro a tiempo
2025-01-12T16:33:30.000000,2157.7599999999998,904.6719999999999,3071.3280000000004,2025-01-12T07:00:00.000000,,,Both_Events,34410,,Registro a tiempo
2025-01-13T12:54:00.000000,2257.92,804.5759999999999,3078.0159999999996,2025-01-13T07:00:00.000000,,,Both_Events,21240,,Registro a tiempo
2025-01-14T03:49:30.000000,2067.2,976.2880000000001,3050.016,2025-01-13T19:00:00.000000,,,Both_Events,31770,,Registro a tiempo
2025-01-14T20:42:00.000000,2165.12,866.912,3059.6800000000003,2025-01-14T19:00:00.000000,,,Both_Events,6120,,Registro a tiempo
2025-01-15T17:08:00.000000,2129.92,872.2239999999999,3045.1200000000003,2025-01-15T07:00:00.000000,,,Both_Events,36480,,Registro a tiempo
2025-01-16T14:51:00.000000,2307.84,699.904,3044.128,2025-01-16T07:00:00.000000,,,Both_Events,28260,,Registro a tiempo
2025-01-17T14:27:30.000000,2429.44,585.1200000000001,3041.5359999999996,2025-01-17T07:00:00.000000,,,Both_Events,26850,,Registro a tiempo
2025-01-18T16:37:30.000000,2226.2400000000002,759.4240000000001,3025.2799999999997,2025-01-18T07:00:00.000000,,,Both_Events,34650,,Registro a tiempo
2025-01-19T20:17:30.000000,2183.04,852.576,3085.7599999999998,2025-01-19T19:00:00.000000,,,Both_Events,4650,,Registro a tiempo
2025-01-20T21:06:30.000000,2119.3599999999997,828.1600000000001,2961.984,2025-01-20T21:03:45.330000,,,Both_Events,164,,Registro a tiempo
2025-01-21T17:30:30.000000,2104.0,931.6479999999999,3051.5199999999995,2025-01-21T06:00:00.000000,,,Both_Events,41430,,Registro a tiempo
2025-01-22T16:26:00.000000,2067.52,943.9039999999999,3060.704,2025-01-22T06:00:00.000000,,,Both_Events,37560,,Registro a tiempo
2025-01-23T23:42:30.000000,2157.1200000000003,577.4720000000001,2740.2239999999997,2025-01-23T23:40:39.860000,,,Both_Events,110,,Registro a tiempo
2025-01-24T16:55:00.000000,2219.2,722.2719999999999,2971.6159999999995,2025-01-24T06:00:00.000000,,,Both_Events,39300,,Registro a tiempo
2025-01-25T22:01:00.000000,2272.3199999999997,775.008,3054.016,2025-01-25T19:00:00.000000,,,Both_Events,10860,,Registro a tiempo
2025-01-26T23:32:30.000000,2197.44,765.376,2989.0880000000006,2025-01-26T19:00:00.000000,,,Both_Events,16350,,Registro a tiempo
2025-01-27T21:03:00.000000,2208.3199999999997,808.48,3071.2959999999994,2025-01-27T19:00:00.000000,,,Both_Events,7380,,Registro a tiempo
2025-01-28T21:32:30.000000,2156.48,792.064,2976.704,2025-01-28T19:00:00.000000,,,Both_Events,9150,,Registro a tiempo
2025-01-29T22:01:00.000000,2327.6800000000003,673.5040000000001,2998.048,2025-01-29T19:00:00.000000,,,Both_Events,10860,,Registro a tiempo
2025-01-30T16:26:30.000000,1764.8000000000002,801.1200000000001,2564.8320000000003,2025-01-30T07:00:00.000000,,,Both_Events,33990,,Registro a tiempo
2025-01-31T08:12:30.000000,2144.0,885.216,3061.7599999999993,2025-01-31T07:00:00.000000,,,Both_Events,4350,,Registro a tiempo
2025-02-01T02:10:30.000000,2109.12,947.616,3101.952,2025-01-31T19:00:00.000000,,,Both_Events,25830,,Registro a tiempo
2025-02-01T21:16:30.000000,2053.4399999999996,1003.424,3069.216,2025-02-01T18:00:00.000000,,,Both_Events,11790,,Registro a tiempo
2025-02-02T16:51:30.000000,2029.12,977.824,3024.5440000000003,2025-02-02T06:00:00.000000,,,Both_Events,39090,,Registro a tiempo
2025-02-03T16:44:00.000000,2039.3600000000001,952.7040000000001,3013.632,2025-02-03T06:00:00.000000,,,Both_Events,38640,,Registro a tiempo
2025-02-04T15:34:30.000000,2043.84,990.5279999999999,3034.816,2025-02-04T06:00:00.000000,,,Both_Events,34470,,Registro a tiempo
2025-02-05T09:41:00.000000,1985.6,810.752,2826.272,2025-02-05T06:00:00.000000,,,Both_Events,13260,,Registro a tiempo
,,,,2025-02-05T19:00:00.000000,SST,2048.0,Supply_Only,,,Registro a tiempo
2025-02-06T03:09:30.000000,1747.52,707.232,2442.9440000000004,2025-02-06T06:00:00.000000,,,Both_Events,10230,,Registro atrasado
2025-02-06T13:56:30.000000,1909.12,1230.9119999999998,3151.936,2025-02-06T06:00:00.000000,,,Both_Events,28590,,Registro a tiempo
2025-02-07T22:30:30.000000,1784.0,962.208,3063.936,2025-02-07T19:00:00.000000,,,Both_Events,12630,,Registro a tiempo
2025-02-08T16:05:30.000000,1993.9199999999998,1030.592,3033.728,2025-02-08T06:00:00.000000,,,Both_Events,36330,,Registro a tiempo
2025-02-09T12:49:30.000000,1882.56,1257.056,3158.976,2025-02-09T06:00:00.000000,,,Both_Events,24570,,Registro a tiempo
2025-02-10T14:58:30.000000,1250.2400000000002,576.4159999999999,1817.7599999999998,2025-02-10T14:58:04.560000,,,Both_Events,25,,Registro a tiempo
2025-02-10T20:58:30.000000,733.7599999999998,937.3760000000002,3043.36,2025-02-10T19:00:00.000000,,,Both_Events,7110,,Registro a tiempo
2025-02-11T14:37:30.000000,1323.8400000000001,730.208,2049.3120000000004,2025-02-11T14:35:25.530000,,,Both_Events,124,,Registro a tiempo
2025-02-12T02:44:00.000000,2150.08,970.016,3122.368,2025-02-12T02:40:14.140000,,,Both_Events,225,,Registro a tiempo
2025-02-13T02:07:30.000000,2122.88,917.6,3041.952,2025-02-12T19:00:00.000000,,,Both_Events,25650,,Registro a tiempo
2025-02-13T23:25:30.000000,2062.72,883.392,3061.8239999999996,2025-02-13T19:00:00.000000,,,Both_Events,15930,,Registro a tiempo
2025-02-14T21:36:00.000000,2216.3199999999997,802.4960000000001,3012.2239999999997,2025-02-14T19:00:00.000000,,,Both_Events,9360,,Registro a tiempo
2025-02-15T20:02:00.000000,2093.12,845.824,2935.424,2025-02-15T19:00:00.000000,,,Both_Events,3720,,Registro a tiempo
2025-02-16T16:33:30.000000,2108.48,885.4399999999999,3044.032,2025-02-16T16:31:07.780000,,,Both_Events,142,,Registro a tiempo
2025-02-17T19:35:00.000000,2141.12,825.824,3060.6719999999996,2025-02-17T19:35:56.743000,,,Both_Events,56,,Registro atrasado
2025-02-18T16:18:00.000000,2073.92,949.5040000000001,3015.04,2025-02-18T07:00:00.000000,,,Both_Events,33480,,Registro a tiempo
2025-02-19T01:00:00.000000,806.0799999999999,2400.192,3211.0719999999997,,,,Refill_Only,,,Registro a tiempo
2025-02-19T21:15:30.000000,2069.12,768.128,2987.104,2025-02-19T19:00:00.000000,,,Both_Events,8130,,Registro a tiempo
2025-02-20T15:41:00.000000,1572.48,689.6960000000001,2988.032,2025-02-20T07:00:00.000000,,,Both_Events,31260,,Registro a tiempo
2025-02-21T09:05:30.000000,1052.16,985.984,3049.0240000000003,2025-02-21T07:00:00.000000,,,Both_Events,7530,,Registro a tiempo
2025-02-22T00:57:00.000000,2125.4399999999996,904.4800000000001,3039.072,2025-02-21T19:00:00.000000,,,Both_Events,21420,,Registro a tiempo
2025-02-23T05:44:30.000000,2200.0,947.5520000000002,3144.192,2025-02-23T05:40:30.527000,,,Both_Events,239,,Registro a tiempo
2025-02-24T02:30:00.000000,2328.96,724.8639999999999,3071.68,2025-02-23T20:00:00.000000,,,Both_Events,23400,,Registro a tiempo
2025-02-25T01:40:00.000000,2153.92,927.808,3110.7519999999995,2025-02-24T20:00:00.000000,,,Both_Events,20400,,Registro a tiempo
2025-02-25T13:46:30.000000,1465.6,1693.568,3138.56,2025-02-25T08:00:00.000000,,,Both_Events,20790,,Registro a tiempo
2025-02-26T07:52:30.000000,1323.52,775.36,3032.832,2025-02-26T08:00:00.000000,,,Both_Events,450,,Registro atrasado
2025-02-27T04:03:00.000000,2212.7999999999997,828.8,3069.888,2025-02-26T20:00:00.000000,,,Both_Events,28980,,Registro a tiempo
,,,,2025-02-27T20:00:00.000000,P068,2512.0,Supply_Only,,,Registro a tiempo
